Time,Open,High,Low,Close,Trades,Volume,BidVolume,AskVolume
2023-02-17 09:36:25.040001-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070001-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070002-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070003-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070004-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070005-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070006-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070007-06:00,0.0,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:25.070008-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070009-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.070010-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.071000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:25.071001-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:25.071002-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:25.071003-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:25.071004-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:25.071005-06:00,0.0,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:25.084000-06:00,0.0,4084.25,4084.0,4084.0,1,3,3,0
2023-02-17 09:36:25.107000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.174000-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,4,0,4
2023-02-17 09:36:25.174001-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,6,0,6
2023-02-17 09:36:25.232000-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.232001-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.232002-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254000-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254001-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254002-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,2,0,2
2023-02-17 09:36:25.254003-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,5,0,5
2023-02-17 09:36:25.254004-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254005-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254006-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254007-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254008-06:00,0.0,4084.25,4084.0,4084.25,1,2,0,2
2023-02-17 09:36:25.254009-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254010-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254011-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254012-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254013-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254014-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254015-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254016-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254017-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254018-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,3,0,3
2023-02-17 09:36:25.254019-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254020-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254021-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254022-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254023-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.254024-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.287000-06:00,-1.999001e+37,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.287001-06:00,-1.999002e+37,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.287002-06:00,-1.999001e+37,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.287003-06:00,0.0,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.287004-06:00,-1.999002e+37,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.287005-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,2,0,2
2023-02-17 09:36:25.287006-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.287007-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.287008-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.287009-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.287010-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.287011-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.288000-06:00,0.0,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.294000-06:00,0.0,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.294001-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.294002-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.294003-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,2,0,2
2023-02-17 09:36:25.294004-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.294005-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.324000-06:00,0.0,4084.5,4084.25,4084.25,1,5,5,0
2023-02-17 09:36:25.324001-06:00,0.0,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.368000-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.381000-06:00,0.0,4084.5,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.410000-06:00,0.0,4084.5,4084.0,4084.5,1,1,0,1
2023-02-17 09:36:25.419000-06:00,-1.999001e+37,4084.5,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.419001-06:00,0.0,4084.5,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.419002-06:00,-1.999002e+37,4084.5,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.426000-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,2,0,2
2023-02-17 09:36:25.426001-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.426002-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.430000-06:00,0.0,4084.5,4084.25,4084.5,1,1,0,1
2023-02-17 09:36:25.528000-06:00,-1.999001e+37,4084.5,4084.25,4084.25,1,2,2,0
2023-02-17 09:36:25.528001-06:00,-1.999002e+37,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.528002-06:00,0.0,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.529000-06:00,-1.999001e+37,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.529001-06:00,0.0,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.529002-06:00,-1.999002e+37,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.712000-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.712001-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.712002-06:00,0.0,4084.25,4084.0,4084.25,1,2,0,2
2023-02-17 09:36:25.712003-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.712004-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,3,0,3
2023-02-17 09:36:25.771000-06:00,0.0,4084.5,4084.25,4084.25,1,1,1,0
2023-02-17 09:36:25.774000-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:25.870000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.875000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:25.959000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.005000-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:26.031000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331000-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331001-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331002-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331003-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331004-06:00,0.0,4084.25,4084.0,4084.0,1,7,7,0
2023-02-17 09:36:26.331005-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331006-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331007-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331008-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331009-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.331010-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.340000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.340001-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.407000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.407001-06:00,0.0,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:26.407002-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.407003-06:00,0.0,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:26.407004-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.407005-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,2,0,2
2023-02-17 09:36:26.414000-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.414001-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.414002-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.414003-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.414004-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:26.424000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.424001-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,2,0,2
2023-02-17 09:36:26.620000-06:00,0.0,4084.25,4084.0,4084.0,1,3,3,0
2023-02-17 09:36:26.642000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.767000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.798000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.832000-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.832001-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.832002-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:26.832003-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:26.925000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964001-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964002-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964003-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964004-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964005-06:00,0.0,4084.0,4083.75,4084.0,1,2,0,2
2023-02-17 09:36:26.964006-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964007-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.964008-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.977000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:26.977001-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,2,0,2
2023-02-17 09:36:26.996000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:26.996001-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.020000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.020001-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.020002-06:00,0.0,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:27.020003-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.020004-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.020005-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.020006-06:00,0.0,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:27.020007-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.020008-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.034000-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:27.104000-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:27.206000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.206001-06:00,0.0,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:27.206002-06:00,0.0,4084.0,4083.75,4084.0,1,2,0,2
2023-02-17 09:36:27.206003-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.206004-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:27.206005-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.206006-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.206007-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.206008-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.206009-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.207000-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.207001-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.207002-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.215000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.287000-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:27.287001-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.287002-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.287003-06:00,0.0,4084.0,4083.75,4084.0,1,2,0,2
2023-02-17 09:36:27.287004-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534001-06:00,0.0,4084.0,4083.75,4084.0,1,5,0,5
2023-02-17 09:36:27.534002-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534003-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534004-06:00,0.0,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:27.534005-06:00,0.0,4084.0,4083.75,4084.0,1,2,0,2
2023-02-17 09:36:27.534006-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534007-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534008-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534009-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.534010-06:00,0.0,4084.0,4083.75,4084.0,1,3,0,3
2023-02-17 09:36:27.535000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.630000-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:27.682000-06:00,0.0,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:27.682001-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.682002-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.682003-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.682004-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,4,4,0
2023-02-17 09:36:27.682005-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.682006-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:27.690000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.691000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.691001-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.717000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.719000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:27.895000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.163000-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.163001-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.245000-06:00,-1.999001e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:28.245001-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:28.245002-06:00,-1.999002e+37,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:28.577000-06:00,0.0,4084.25,4084.0,4084.25,1,1,0,1
2023-02-17 09:36:28.577001-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.577002-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599000-06:00,-1.999001e+37,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599001-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599002-06:00,0.0,4084.25,4084.0,4084.0,1,6,6,0
2023-02-17 09:36:28.599003-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599004-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599005-06:00,0.0,4084.25,4084.0,4084.0,1,5,5,0
2023-02-17 09:36:28.599006-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599007-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599008-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599009-06:00,0.0,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:28.599010-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.599011-06:00,0.0,4084.25,4084.0,4084.0,1,2,2,0
2023-02-17 09:36:28.599012-06:00,-1.999002e+37,4084.25,4084.0,4084.0,1,3,3,0
2023-02-17 09:36:28.599013-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.614000-06:00,-1.999001e+37,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614001-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614002-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614003-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614004-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614005-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614006-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614007-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614008-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614009-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614010-06:00,0.0,4084.0,4083.75,4083.75,1,3,3,0
2023-02-17 09:36:28.614011-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614012-06:00,0.0,4084.0,4083.75,4083.75,1,2,2,0
2023-02-17 09:36:28.614013-06:00,0.0,4084.0,4083.75,4083.75,1,10,10,0
2023-02-17 09:36:28.614014-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614015-06:00,0.0,4084.0,4083.75,4083.75,1,2,2,0
2023-02-17 09:36:28.614016-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614017-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614018-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614019-06:00,0.0,4084.0,4083.75,4083.75,1,2,2,0
2023-02-17 09:36:28.614020-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614021-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.614022-06:00,-1.999002e+37,4084.0,4083.75,4083.75,1,3,3,0
2023-02-17 09:36:28.615000-06:00,0.0,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626000-06:00,-1.999001e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626001-06:00,0.0,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626002-06:00,0.0,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626003-06:00,-1.999002e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626004-06:00,0.0,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626005-06:00,-1.999001e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626006-06:00,0.0,4083.75,4083.5,4083.75,1,2,0,2
2023-02-17 09:36:28.626007-06:00,-1.999002e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.626008-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.627000-06:00,-1.999001e+37,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.627001-06:00,-1.999002e+37,4084.0,4083.75,4083.75,1,2,2,0
2023-02-17 09:36:28.627002-06:00,0.0,4083.75,4083.5,4083.75,1,3,0,3
2023-02-17 09:36:28.627003-06:00,-1.999001e+37,4084.0,4083.75,4083.75,1,5,5,0
2023-02-17 09:36:28.627004-06:00,-1.999002e+37,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.627005-06:00,0.0,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.627006-06:00,0.0,4083.75,4083.5,4083.75,1,2,0,2
2023-02-17 09:36:28.627007-06:00,-1.999001e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.627008-06:00,0.0,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.627009-06:00,0.0,4083.75,4083.5,4083.75,1,3,0,3
2023-02-17 09:36:28.627010-06:00,-1.999002e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.627011-06:00,0.0,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.627012-06:00,-1.999001e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.627013-06:00,-1.999002e+37,4083.75,4083.5,4083.75,1,1,0,1
2023-02-17 09:36:28.627014-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
2023-02-17 09:36:28.637000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.749000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.765000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.809000-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.809001-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.809002-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.817000-06:00,-1.999001e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.817001-06:00,-1.999002e+37,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.817002-06:00,0.0,4084.0,4083.75,4084.0,1,1,0,1
2023-02-17 09:36:28.820000-06:00,0.0,4084.25,4084.0,4084.0,1,1,1,0
2023-02-17 09:36:28.820001-06:00,0.0,4084.25,4084.0,4084.0,1,3,3,0
2023-02-17 09:36:28.824000-06:00,0.0,4084.0,4083.75,4083.75,1,1,1,0
